Datetime,compound,polarity,subjectivity
2015-01-01,0.20713213109957082,0.1306926442895183,0.39269598160978025
2015-01-02,0.19673407702956344,0.1252381195313246,0.3938987363624831
2015-01-03,0.19995854661440499,0.12237279458000466,0.3913214228425909
2015-01-04,0.18849849494732532,0.11931330823702584,0.38415103221730934
2015-01-05,0.1968367011336755,0.12044133358787368,0.38985534613275635
2015-01-06,0.19596872644403526,0.12311469383603621,0.39045362236926867
2015-01-07,0.18383420259364855,0.11802965169236934,0.38469133656604815
2015-01-08,0.1874346336600791,0.12210349047343429,0.39046985636457937
2015-01-09,0.1888634568383991,0.12243226827419716,0.38998953085583665
2015-01-10,0.19364533653443747,0.12493773283072496,0.3883362877621618
2015-01-11,0.19301655427702744,0.12253435990216859,0.38313267941496554
2015-01-12,0.19675001981016552,0.1250168345768463,0.39009389682566836
2015-01-13,0.19484902125802414,0.12243882505287516,0.38961850794058495
2015-01-14,0.19339684785270522,0.12066275548444119,0.3866149285046441
2015-01-15,0.20177919196207084,0.125503635330068,0.38880564629804165
2015-01-16,0.18884749261643194,0.12336750212747631,0.38741307169866096
2015-01-17,0.1963227330640617,0.12438170973899725,0.3872068869403024
2015-01-18,0.1970085178682712,0.12780439627760817,0.3899101203071961
2015-01-19,0.1898764724931433,0.12000400079333187,0.387767646717755
2015-01-20,0.2037095432952346,0.12538842352335605,0.3894011988352114
2015-01-21,0.19915611447216083,0.12273028787138952,0.3843712532404888
2015-01-22,0.19559265054909092,0.12095293975981927,0.38839395659883363
2015-01-23,0.19550195662493033,0.12179406878665874,0.3868604560743521
2015-01-24,0.19964446508950498,0.12443721179866782,0.38850602537707485
2015-01-25,0.19916088147675806,0.12546558886917514,0.38814522113518035
2015-01-26,0.20787382656856934,0.12494766846097759,0.3890447139846712
2015-01-27,0.20480904345696135,0.12007407342344989,0.39038005157295297
2015-01-28,0.1989859816442725,0.12076622131473035,0.3884313075104406
2015-01-29,0.20140104495006617,0.12148878688349936,0.38769332853871996
2015-01-30,0.19995729005445312,0.12325746281419202,0.38790105416166254
2015-01-31,0.20437060456105144,0.12364493413149784,0.388967435064396
2015-02-01,0.19740812459159707,0.12115494912255596,0.3876930615516139
2015-02-02,0.19864230509647682,0.119180184246933,0.38708564290922887
2015-02-03,0.19932551961291337,0.12228940408573376,0.38750828890027683
